Series,Subset,Date,Season,Site,Latitude,Longitude,Transect,Transects,Station,Temperature,Visbility,Depth,DepthRange,Replicate,Species,Phase,Size,Abundance,a,b,allometric,Biomass,Holdfast Use,Blade Use ,Cover,Frondosity
15661,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,1,15,5,13.2,,na,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5,,0,,
15662,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,1,15,5,13.2,,na,Scartichthysviridis,NA,20,1,0.0191,2.736,69.2869486,69.3,,0,,
15663,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,1,15,5,13.2,15,na,Chromiscrusma,,20,1,0.0278,2.826,132.0552171,132.1,,0,,
15664,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,2,15,5,13.2,15,na,Cheilodactylusvariegatus,,45,1,0.0208,2.969,1684.423487,1684.4,,0,,
15665,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,2,15,5,13.2,15,na,Cheilodactylusvariegatus,,40,1,0.0208,2.969,1187.351894,1187.4,,0,,
15666,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,2,15,5,13.2,,na,Pinguipeschilensis,NA,60,1,0.0346,2.703,2215.230532,2215.2,,0,,
15667,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,3,15,5,12.3,15,na,Aplodactyluspunctatus,,15,1,0.0108,3.067,43.70142988,43.7,,0,,
15668,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,3,15,5,12.3,15,na,Aplodactyluspunctatus,,35,1,0.0108,3.067,587.5981875,587.6,,0,,
15669,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,4,15,5,12,,na,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5,,0,,
15670,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,4,15,5,12,15,na,Cheilodactylusvariegatus,,35,1,0.0208,2.969,798.7325048,798.7,,0,,
15671,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,4,15,5,12,15,na,Cheilodactylusvariegatus,,40,1,0.0208,2.969,1187.351894,1187.4,,0,,
15672,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,4,15,5,12,15,na,Aplodactyluspunctatus,,5,1,0.0108,3.067,1.503712323,1.5,,1,,
15673,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,15,na,Cheilodactylusvariegatus,,10,1,0.0208,2.969,19.36704381,19.4,,0,,
15674,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15675,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15676,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15677,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15678,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15679,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15680,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15681,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15682,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15683,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15684,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15685,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15686,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15687,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15688,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,1,5,15,5,11.8,,na,Scartichthysviridis,NA,2,1,0.0191,2.736,0.127248138,0.1,,0,,
15689,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,1,15,5,11.2,15,na,Aplodactyluspunctatus,,25,1,0.0108,3.067,209.3658102,209.4,,0,,
15690,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,1,15,5,11.2,15,na,Cheilodactylusvariegatus,,40,1,0.0208,2.969,1187.351894,1187.4,,0,,
15691,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,1,15,5,11.2,15,na,Cheilodactylusvariegatus,,25,1,0.0208,2.969,294.1353489,294.1,,0,,
15692,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,1,15,5,11.2,15,na,Cheilodactylusvariegatus,,35,1,0.0208,2.969,798.7325048,798.7,,0,,
15693,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,1,15,5,11.2,15,na,Cheilodactylusvariegatus,,30,1,0.0208,2.969,505.4012832,505.4,,0,,
15694,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,1,15,5,11.2,,na,Scartichthysviridis,NA,20,1,0.0191,2.736,69.2869486,69.3,,0,,
15695,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,1,15,5,11.2,,na,Scartichthysviridis,NA,20,1,0.0191,2.736,69.2869486,69.3,,0,,
15696,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15697,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,,na,Scartichthysviridis,NA,20,1,0.0191,2.736,69.2869486,69.3,,0,,
15698,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,,na,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5,,0,,
15699,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Chromiscrusma,,15,1,0.0278,2.826,58.57046797,58.6,,0,,
15700,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Chromiscrusma,,20,1,0.0278,2.826,132.0552171,132.1,,0,,
15701,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15702,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Aplodactyluspunctatus,,10,1,0.0108,3.067,12.60154386,12.6,,0,,
15703,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15704,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Cheilodactylusvariegatus,,30,1,0.0208,2.969,505.4012832,505.4,,0,,
15705,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Cheilodactylusvariegatus,,20,1,0.0208,2.969,151.6426594,151.6,,0,,
15706,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Cheilodactylusvariegatus,,20,1,0.0208,2.969,151.6426594,151.6,,0,,
15707,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,2,15,5,10,10,na,Cheilodactylusvariegatus,,35,1,0.0208,2.969,798.7325048,798.7,,0,,
15708,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,3,15,5,10,,na,Grausnigra,NA,45,1,0.0123,3.16,2060.898746,2060.9,,0,,
15709,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,4,15,5,9.5,10,na,Aplodactyluspunctatus,,30,1,0.0108,3.067,366.2306128,366.2,,0,,
15710,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,4,15,5,9.5,10,na,Aplodactyluspunctatus,,30,1,0.0108,3.067,366.2306128,366.2,,0,,
15711,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,4,15,5,9.5,10,na,Aplodactyluspunctatus,,25,1,0.0108,3.067,209.3658102,209.4,,0,,
15712,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,4,15,5,9.5,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15713,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,4,15,5,9.5,10,na,Aplodactyluspunctatus,,30,1,0.0108,3.067,366.2306128,366.2,,0,,
15714,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Aplodactyluspunctatus,,45,1,0.0108,3.067,1270.066717,1270.1,,0,,
15715,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,1,,
15716,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15717,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,,na,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5,,0,,
15718,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,,na,Scartichthysviridis,NA,10,1,0.0191,2.736,10.40000067,10.4,,0,,
15719,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,,na,Scartichthysviridis,NA,10,1,0.0191,2.736,10.40000067,10.4,,0,,
15720,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,,na,Scartichthysviridis,NA,20,1,0.0191,2.736,69.2869486,69.3,,0,,
15721,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15722,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,,na,Grausnigra,NA,45,1,0.0123,3.16,2060.898746,2060.9,,0,,
15723,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Cheilodactylusvariegatus,,10,1,0.0208,2.969,19.36704381,19.4,,1,,
15724,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Cheilodactylusvariegatus,,35,1,0.0208,2.969,798.7325048,798.7,,1,,
15725,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Cheilodactylusvariegatus,,10,1,0.0208,2.969,19.36704381,19.4,,0,,
15726,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15727,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Aplodactyluspunctatus,,35,1,0.0108,3.067,587.5981875,587.6,,0,,
15728,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,10,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15729,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,1,2,5,15,5,9.4,,na,Bovichthys chilensis,,25,1,#N/A,#N/A,#N/A,NA,,0,,
15730,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,,na,Sebastesoculatus,,25,1,0.0448,2.636,216.8941691,216.9,,0,,
15731,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15732,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15733,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15734,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15735,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15736,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,,na,Pinguipeschilensis,NA,25,1,0.0346,2.703,207.8298586,207.8,,1,,
15737,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15738,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15739,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15740,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15741,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15742,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,,na,Pinguipeschilensis,NA,25,1,0.0346,2.703,207.8298586,207.8,,1,,
15743,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,30,1,0.0108,3.067,366.2306128,366.2,,0,,
15744,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,5,1,0.0108,3.067,1.503712323,1.5,,0,,
15745,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,,na,Pinguipeschilensis,NA,10,1,0.0346,2.703,17.4612809,17.5,,0,,
15746,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,1,13,6,13.3,15,na,Aplodactyluspunctatus,,40,1,0.0108,3.067,884.9968989,885,,0,,
15747,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,2,13,6,12.8,15,na,Chromiscrusma,,15,1,0.0278,2.826,58.57046797,58.6,,0,,
15748,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,3,13,6,11.9,15,na,Chromiscrusma,,15,1,0.0278,2.826,58.57046797,58.6,,0,,
15749,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,3,13,6,11.9,15,na,Aplodactyluspunctatus,,15,1,0.0108,3.067,43.70142988,43.7,,0,,
15750,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,12,15,na,Cheilodactylusvariegatus,,35,1,0.0208,2.969,798.7325048,798.7,,1,,
15751,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,12,15,na,Aplodactyluspunctatus,,30,1,0.0108,3.067,366.2306128,366.2,,0,,
15752,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,12,15,na,Aplodactyluspunctatus,,35,1,0.0108,3.067,587.5981875,587.6,,1,,
15753,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,12,,na,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5,,0,,
15754,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,13,,na,Grausnigra,NA,70,1,0.0123,3.16,8325.588044,8325.6,,1,,
15755,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,13,,na,Pinguipeschilensis,NA,50,1,0.0346,2.703,1353.293577,1353.3,,0,,
15756,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,13,,na,Pinguipeschilensis,NA,40,1,0.0346,2.703,740.3622308,740.4,,0,,
15757,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,13,15,na,Aplodactyluspunctatus,,35,1,0.0108,3.067,587.5981875,587.6,,0,,
15758,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,13,,na,Pinguipeschilensis,NA,25,1,0.0346,2.703,207.8298586,207.8,,0,,
15759,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,3,4,13,6,13,,na,Pinguipeschilensis,NA,20,1,0.0346,2.703,113.6999247,113.7,,0,,
15760,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,4,13,6,12.3,,na,Grausnigra,NA,50,1,0.0123,3.16,2875.082592,2875.1,,0,,
15761,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,12.3,,na,Grausnigra,NA,40,1,0.0123,3.16,1420.413149,1420.4,,0,,
15762,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,12.3,15,na,Aplodactyluspunctatus,,30,1,0.0108,3.067,366.2306128,366.2,,0,,
15763,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,12.3,15,na,Aplodactyluspunctatus,,35,1,0.0108,3.067,587.5981875,587.6,,0,,
15764,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,12.3,15,na,Aplodactyluspunctatus,,10,1,0.0108,3.067,12.60154386,12.6,,1,,
15765,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,,na,Scartichthysviridis,NA,10,1,0.0191,2.736,10.40000067,10.4,,0,,
15766,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,,na,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5,,0,,
15767,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,,na,Scartichthysviridis,NA,10,1,0.0191,2.736,10.40000067,10.4,,0,,
15768,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,,na,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5,,0,,
15769,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,,25,1,0.0108,3.067,209.3658102,209.4,,0,,
15770,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15771,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,,na,Scartichthysviridis,NA,10,1,0.0191,2.736,10.40000067,10.4,,0,,
15772,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,,na,Scartichthysviridis,NA,20,1,0.0191,2.736,69.2869486,69.3,,0,,
15773,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,,na,Scartichthysviridis,NA,25,1,0.0191,2.736,127.5842988,127.6,,0,,
15774,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,NA,5,1,0.0108,3.067,1.503712323,1.5,,1,,
15775,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,NA,25,1,0.0108,3.067,209.3658102,209.4,,0,,
15776,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,NA,20,1,0.0108,3.067,105.6045796,105.6,,0,,
15777,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,NA,25,1,0.0108,3.067,209.3658102,209.4,,0,,
15778,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,NA,15,1,0.0108,3.067,43.70142988,43.7,,0,,
15779,Fish,19-02-14,Summer 2014,AlgarroboAMERB,-33.369283,-71.6964,2,4,5,13,6,11,15,na,Aplodactyluspunctatus,NA,10,1,0.0108,3.067,12.60154386,12.6,,0,,
15780,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,1,9.7,,,,1,Tegulatridentata,,2,7,,,,,,,,
15781,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,1,9.7,,,,2,Tegulatridentata,,2,9,,,,,,,,
15782,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,2,9.3,,,,1,Tegulatridentata,,2,1,,,,,,,,
15783,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,2,9.3,,,,2,Tegulatridentata,,2,3,,,,,,,,
15784,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,3,7.8,,,,1,Tegulatridentata,,0,0,,,,,,,,
15785,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,3,7.8,,,,2,Tegulatridentata,,0,0,,,,,,,,
15786,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,4,8.1,,,,1,Tegulatridentata,,0,0,,,,,,,,
15787,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,4,8.1,,,,2,Tegulatridentata,,0,0,,,,,,,,
15788,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,5,7.3,,,,1,Tegulatridentata,,0,0,,,,,,,,
15789,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,1,5,7.3,,,,2,Tegulatridentata,,0,0,,,,,,,,
15790,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,6,7.1,,,,1,Tegulatridentata,,0,0,,,,,,,,
15791,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,6,7.1,,,,2,Tegulatridentata,,0,0,,,,,,,,
15792,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,7,7.2,,,,1,Tegulatridentata,,2,7,,,,,,,,
15793,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,7,7.2,,,,2,Tegulatridentata,,2,3,,,,,,,,
15794,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,8,6.7,,,,1,Tegulatridentata,,0,0,,,,,,,,
15795,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,8,6.7,,,,2,Tegulatridentata,,0,0,,,,,,,,
15796,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,9,6.5,,,,1,Tegulatridentata,,0,0,,,,,,,,
15797,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,9,6.5,,,,2,Tegulatridentata,,0,0,,,,,,,,
15798,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,6.3,,,,1,Tegulatridentata,,0,0,,,,,,,,
15799,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,1,2,10,6.3,,,,2,Tegulatridentata,,0,0,,,,,,,,
15800,Invertebrates,5denoviembre,Spring2013,PuntatalcaAMERB,-30.87694613,-71.68518531,2,3,1,13.8,,,,1,Tegulatridentata,,0,0,,,,,,,,
