Series,Subset,Date,Season,Site,Latitude,Longitude,Transect,station,Temperature,Visbility,Depth,Replicate,Species,Phase,Size(cm),Abundance,no. stipes,Biomass,Holdfast Use,Blade Use ,Cover(%),Frondosity,
1441,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1442,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1443,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1444,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1445,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1446,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1447,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,25,1,na,,0,0,na,na,
1448,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1449,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,8,1,na,,0,0,na,na,
1450,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,8,1,na,,0,0,na,na,
1451,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,8,1,na,,0,0,na,na,
1452,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,8,1,na,,0,0,na,na,
1453,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,8,1,na,,0,0,na,na,
1454,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1455,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1456,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,8,1,na,,0,0,na,na,
1457,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1458,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1459,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1460,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1461,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1462,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1463,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1464,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1465,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1466,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Scartichthys viridis,na,8,1,na,,0,0,na,na,
1467,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Cheilodactylus variegatus,na,15,1,na,,0,0,na,na,
1468,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7,na,Cheilodactylus variegatus,na,5,1,na,,0,0,na,na,
1469,kelp,10-02-15,summer2014,Quintay,,,1,1,13-14,12,12,1,Lessonia trabeculata,adult,31,1,13,,,,,na,
1470,kelp,10-02-15,summer2014,Quintay,,,1,1,13-14,12,12,2,Lessonia trabeculata,adult,34,1,7,,,,,na,
1471,kelp,10-02-15,summer2014,Quintay,,,1,2,13-14,12,12,1,Lessonia trabeculata,adult,35,1,4,,,,,na,
1472,kelp,10-02-15,summer2014,Quintay,,,1,2,13-14,12,12,1,Lessonia trabeculata,adult,33,1,10,,,,,na,
1473,kelp,10-02-15,summer2014,Quintay,,,1,2,13-14,12,12,1,Lessonia trabeculata,adult,41,1,13,,,,,na,
1474,kelp,10-02-15,summer2014,Quintay,,,1,2,13-14,12,12,2,Lessonia trabeculata,adult,18,1,3,,,,,na,
1475,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1476,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1477,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1478,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1479,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1480,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1481,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1482,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1483,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,1,Lessonia trabeculata,juvenille,4,1,multiple,,,,,na,
1484,kelp,10-02-15,summer2014,Quintay,,,1,3,13-14,12,12,2,Lessonia trabeculata,adult,31,1,14,,,,,na,
1485,kelp,10-02-15,summer2014,Quintay,,,1,4,13-14,12,12,1,Lessonia trabeculata,adult,0,1,0,,,,,na,
1486,kelp,10-02-15,summer2014,Quintay,,,1,4,13-14,12,12,2,Lessonia trabeculata,adult,46,1,11,,,,,na,
1487,kelp,10-02-15,summer2014,Quintay,,,1,5,13-14,12,12,1,Lessonia trabeculata,adult,10,1,3,,,,,na,
1488,kelp,10-02-15,summer2014,Quintay,,,1,5,13-14,12,12,1,Lessonia trabeculata,adult,19,1,16,,,,,na,
1489,kelp,10-02-15,summer2014,Quintay,,,1,5,13-14,12,12,1,Lessonia trabeculata,adult,15,1,8,,,,,na,
1490,kelp,10-02-15,summer2014,Quintay,,,1,5,13-14,12,12,1,Lessonia trabeculata,adult,21,1,2,,,,,na,
1491,kelp,10-02-15,summer2014,Quintay,,,1,5,13-14,12,12,2,Lessonia trabeculata,adult,32,1,20,,,,,na,
1492,kelp,10-02-15,summer2014,Quintay,,,1,6,13-14,12,12,1,Lessonia trabeculata,adult,27,1,4,,,,,na,
1493,kelp,10-02-15,summer2014,Quintay,,,1,6,13-14,12,12,1,Lessonia trabeculata,adult,15,1,9,,,,,na,
1494,kelp,10-02-15,summer2014,Quintay,,,1,6,13-14,12,12,1,Lessonia trabeculata,adult,16,1,6,,,,,na,
1495,kelp,10-02-15,summer2014,Quintay,,,1,6,13-14,12,12,2,Lessonia trabeculata,adult,28,1,2,,,,,na,
1496,kelp,10-02-15,summer2014,Quintay,,,1,6,13-14,12,12,2,Lessonia trabeculata,adult,18,1,7,,,,,na,
1497,kelp,10-02-15,summer2014,Quintay,,,1,6,13-14,12,12,2,Lessonia trabeculata,adult,20,1,1,,,,,5,
1498,kelp,10-02-15,summer2014,Quintay,,,1,7,13-14,12,12,1,Lessonia trabeculata,adult,14,1,9,,,,,5,
1499,kelp,10-02-15,summer2014,Quintay,,,1,7,13-14,12,12,1,Lessonia trabeculata,adult,23,1,19,,,,,5,
1500,kelp,10-02-15,summer2014,Quintay,,,1,7,13-14,12,12,1,Lessonia trabeculata,adult,32,1,15,,,,,5,
1501,kelp,10-02-15,summer2014,Quintay,,,1,7,13-14,12,12,1,Lessonia trabeculata,adult,22,1,12,,,,,5,
1502,kelp,10-02-15,summer2014,Quintay,,,1,7,13-14,12,12,2,Lessonia trabeculata,adult,25,1,18,,,,,5,
1503,kelp,10-02-15,summer2014,Quintay,,,1,7,13-14,12,12,2,Lessonia trabeculata,adult,43,1,12,,,,,5,
1504,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,1,Lessonia trabeculata,adult,30,1,multiple,,,,,5,
1505,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,1,Lessonia trabeculata,adult,36,1,18,,,,,5,
1506,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,1,Lessonia trabeculata,adult,20,1,2,,,,,5,
1507,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,1,Lessonia trabeculata,adult,14,1,9,,,,,5,
1508,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,1,Lessonia trabeculata,juvenille,10,1,10,,,,,5,
1509,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,2,Lessonia trabeculata,adult,13,1,multiple,,,,,5,
1510,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,2,Lessonia trabeculata,juvenille,9,1,multiple,,,,,5,
1511,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,2,Lessonia trabeculata,adult,10,1,multiple,,,,,5,
1512,kelp,10-02-15,summer2014,Quintay,,,1,8,13-14,12,12,2,Lessonia trabeculata,adult,25,1,multiple,,,,,5,
1513,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,1,Lessonia trabeculata,adult,40,1,15,,,,,5,
1514,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,1,Lessonia trabeculata,adult,36,1,22,,,,,5,
1515,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,1,Lessonia trabeculata,juvenille,8,1,multiple,,,,,5,
1516,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,1,Lessonia trabeculata,juvenille,8,1,multiple,,,,,5,
1517,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,1,Lessonia trabeculata,juvenille,8,1,multiple,,,,,5,
1518,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,2,Lessonia trabeculata,adult,11,1,8,,,,,5,
1519,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,2,Lessonia trabeculata,juvenille,8,1,multiple,,,,,5,
1520,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,2,Lessonia trabeculata,juvenille,10,1,multiple,,,,,5,
1521,kelp,10-02-15,summer2014,Quintay,,,1,9,13-14,12,12,2,Lessonia trabeculata,adult,13,1,multiple,,,,,5,
1522,kelp,10-02-15,summer2014,Quintay,,,1,10,13-14,12,12,1,Lessonia trabeculata,adult,0,1,0,,,,,na,
1523,kelp,10-02-15,summer2014,Quintay,,,1,10,13-14,12,12,2,Lessonia trabeculata,adult,12,1,multiple,,,,,5,
1524,kelp,11-02-15,summer2014,Quintay,,,2,1,13,10,13,1,Lessonia trabeculata,adult,21,1,2,,,,,4,
1525,kelp,11-02-15,summer2014,Quintay,,,2,1,13,10,13,1,Lessonia trabeculata,adult,20,1,2,,,,,5,
1526,kelp,11-02-15,summer2014,Quintay,,,2,1,13,10,13,2,Lessonia trabeculata,adult,18,1,3,,,,,5,
1527,kelp,11-02-15,summer2014,Quintay,,,2,1,13,10,13,2,Lessonia trabeculata,adult,19,1,3,,,,,5,
1528,kelp,11-02-15,summer2014,Quintay,,,2,1,13,10,13,2,Lessonia trabeculata,adult,23,1,1,,,,,5,
1529,kelp,11-02-15,summer2014,Quintay,,,2,2,13,10,13,1,Lessonia trabeculata,adult,23,1,3,,,,,4,
1530,kelp,11-02-15,summer2014,Quintay,,,2,2,13,10,13,1,Lessonia trabeculata,adult,24,1,2,,,,,4,
1531,kelp,11-02-15,summer2014,Quintay,,,2,2,13,10,13,1,Lessonia trabeculata,adult,26,1,1,,,,,4,
1532,kelp,11-02-15,summer2014,Quintay,,,2,2,13,10,13,2,Lessonia trabeculata,adult,24,1,5,,,,,5,
1533,kelp,11-02-15,summer2014,Quintay,,,2,2,13,10,13,2,Lessonia trabeculata,adult,20,1,3,,,,,5,
1534,kelp,11-02-15,summer2014,Quintay,,,2,2,13,10,13,2,Lessonia trabeculata,adult,18,1,1,,,,,4,
1535,kelp,11-02-15,summer2014,Quintay,,,2,3,13,10,13,1,Lessonia trabeculata,adult,25,1,4,,,,,5,
1536,kelp,11-02-15,summer2014,Quintay,,,2,3,13,10,13,1,Lessonia trabeculata,adult,30,1,4,,,,,5,
1537,kelp,11-02-15,summer2014,Quintay,,,2,3,13,10,13,2,Lessonia trabeculata,adult,19,1,2,,,,,4,
1538,kelp,11-02-15,summer2014,Quintay,,,2,3,13,10,13,2,Lessonia trabeculata,adult,21,1,2,,,,,5,
1539,kelp,11-02-15,summer2014,Quintay,,,2,4,13,10,13,1,Lessonia trabeculata,adult,35,1,12,,,,,5,
1540,kelp,11-02-15,summer2014,Quintay,,,2,4,13,10,13,1,Lessonia trabeculata,adult,29,1,9,,,,,5,
1541,kelp,11-02-15,summer2014,Quintay,,,2,4,13,10,13,2,Lessonia trabeculata,adult,16,1,4,,,,,5,
1542,kelp,11-02-15,summer2014,Quintay,,,2,4,13,10,13,2,Lessonia trabeculata,adult,31,1,15,,,,,5,
1543,kelp,11-02-15,summer2014,Quintay,,,2,4,13,10,13,2,Lessonia trabeculata,adult,15,1,5,,,,,5,
1544,kelp,11-02-15,summer2014,Quintay,,,2,4,13,10,13,2,Lessonia trabeculata,adult,29,1,7,,,,,5,
1545,kelp,11-02-15,summer2014,Quintay,,,2,5,13,10,13,1,Lessonia trabeculata,adult,24,1,5,,,,,5,
1546,kelp,11-02-15,summer2014,Quintay,,,2,5,13,10,13,1,Lessonia trabeculata,adult,33,1,20,,,,,5,
1547,kelp,11-02-15,summer2014,Quintay,,,2,5,13,10,13,2,Lessonia trabeculata,adult,24,1,2,,,,,5,
1548,kelp,11-02-15,summer2014,Quintay,,,2,5,13,10,13,2,Lessonia trabeculata,adult,18,1,1,,,,,4,
1549,kelp,11-02-15,summer2014,Quintay,,,2,5,13,10,13,2,Lessonia trabeculata,adult,38,1,17,,,,,5,
1550,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,1,Lessonia trabeculata,adult,28,1,3,,,,,5,
1551,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,1,Lessonia trabeculata,adult,15,1,1,,,,,4,
1552,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,1,Lessonia trabeculata,adult,34,1,4,,,,,5,
1553,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,1,Lessonia trabeculata,adult,31,1,5,,,,,5,
1554,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,2,Lessonia trabeculata,adult,32,1,6,,,,,5,
1555,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,2,Lessonia trabeculata,adult,26,1,5,,,,,5,
1556,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,2,Lessonia trabeculata,adult,16,1,2,,,,,4,
1557,kelp,11-02-15,summer2014,Quintay,,,2,6,13,10,13,2,Lessonia trabeculata,adult,35,1,8,,,,,5,
1558,kelp,11-02-15,summer2014,Quintay,,,2,7,13,10,13,1,Lessonia trabeculata,adult,29,1,5,,,,,4,
1559,kelp,11-02-15,summer2014,Quintay,,,2,7,13,10,13,1,Lessonia trabeculata,adult,14,1,2,,,,,3,
1560,kelp,11-02-15,summer2014,Quintay,,,2,7,13,10,13,2,Lessonia trabeculata,adult,23,1,4,,,,,5,
1561,kelp,11-02-15,summer2014,Quintay,,,2,7,13,10,13,2,Lessonia trabeculata,adult,39,1,9,,,,,5,
1562,kelp,11-02-15,summer2014,Quintay,,,2,8,13,10,13,1,Lessonia trabeculata,adult,20,1,2,,,,,5,
1563,kelp,11-02-15,summer2014,Quintay,,,2,8,13,10,13,2,Lessonia trabeculata,adult,42,1,multiple,,,,,5,
1564,kelp,11-02-15,summer2014,Quintay,,,2,8,13,10,13,2,Lessonia trabeculata,adult,49,1,11,,,,,5,
1565,kelp,11-02-15,summer2014,Quintay,,,2,8,13,10,13,2,Lessonia trabeculata,adult,40,1,17,,,,,5,
1566,kelp,16-02-16,summer2014,El Francés,,,1,1,15,10,15,1,Lessonia trabeculata,adult,34,1,6,,,,,4,
1567,kelp,16-02-16,summer2014,El Francés,,,1,1,15,10,15,1,Lessonia trabeculata,adult,33,1,5,,,,,4,
1568,kelp,16-02-16,summer2014,El Francés,,,1,1,15,10,15,1,Lessonia trabeculata,adult,42,1,22,,,,,4,
1569,kelp,16-02-16,summer2014,El Francés,,,1,1,15,10,15,2,Lessonia trabeculata,adult,30,1,5,,,,,4,
1570,kelp,16-02-16,summer2014,El Francés,,,1,1,15,10,15,2,Lessonia trabeculata,adult,15,1,1,,,,,4,
1571,kelp,16-02-16,summer2014,El Francés,,,1,1,15,10,15,2,Lessonia trabeculata,adult,28,1,9,,,,,3,
1572,kelp,16-02-16,summer2014,El Francés,,,1,2,15,10,15,1,Lessonia trabeculata,adult,13,1,1,,,,,1,
1573,kelp,16-02-16,summer2014,El Francés,,,1,2,15,10,15,1,Lessonia trabeculata,adult,20,1,5,,,,,2,
1574,kelp,16-02-16,summer2014,El Francés,,,1,2,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1575,kelp,16-02-16,summer2014,El Francés,,,1,3,15,10,15,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1576,kelp,16-02-16,summer2014,El Francés,,,1,3,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1577,kelp,16-02-16,summer2014,El Francés,,,1,4,15,10,15,1,Lessonia trabeculata,adult,14,1,3,,,,,4,
1578,kelp,16-02-16,summer2014,El Francés,,,1,4,15,10,15,1,Lessonia trabeculata,adult,13,1,1,,,,,1,
1579,kelp,16-02-16,summer2014,El Francés,,,1,4,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1580,kelp,16-02-16,summer2014,El Francés,,,1,5,15,10,15,1,Lessonia trabeculata,adult,28,1,17,,,,,5,
1581,kelp,16-02-16,summer2014,El Francés,,,1,5,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1582,kelp,16-02-16,summer2014,El Francés,,,1,6,15,10,15,1,Lessonia trabeculata,adult,25,1,5,,,,,4,
1583,kelp,16-02-16,summer2014,El Francés,,,1,6,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,4,
1584,kelp,16-02-16,summer2014,El Francés,,,1,7,15,10,15,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1585,kelp,16-02-16,summer2014,El Francés,,,1,7,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1586,kelp,16-02-16,summer2014,El Francés,,,1,8,15,10,15,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1587,kelp,16-02-16,summer2014,El Francés,,,1,8,15,10,15,2,Lessonia trabeculata,adult,46,1,15,,,,,5,
1588,kelp,16-02-16,summer2014,El Francés,,,1,9,15,10,15,1,Lessonia trabeculata,adult,31,1,10,,,,,3,
1589,kelp,16-02-16,summer2014,El Francés,,,1,9,15,10,15,2,Lessonia trabeculata,adult,23,1,9,,,,,3,
1590,kelp,16-02-16,summer2014,El Francés,,,1,10,15,10,15,1,Lessonia trabeculata,adult,20,1,multiple,,,,,5,
1591,kelp,16-02-16,summer2014,El Francés,,,1,10,15,10,15,1,Lessonia trabeculata,adult,24,1,multiple,,,,,5,
1592,kelp,16-02-16,summer2014,El Francés,,,1,10,15,10,15,2,Lessonia trabeculata,adult,12,1,6,,,,,5,
1593,kelp,16-02-16,summer2014,El Francés,,,2,1,15,10,15,2,Lessonia trabeculata,adult,14,1,10,,,,,5,
1594,kelp,16-02-16,summer2014,El Francés,,,2,1,15,10,15,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1595,kelp,16-02-16,summer2014,El Francés,,,2,1,15,10,15,2,Lessonia trabeculata,adult,41,1,12,,,,,4,
1596,kelp,16-02-16,summer2014,El Francés,,,2,2,15,10,15,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1597,kelp,16-02-16,summer2014,El Francés,,,2,2,15,10,15,2,Lessonia trabeculata,adult,17,1,4,,,,,2,
1598,kelp,16-02-16,summer2014,El Francés,,,2,2,15,10,15,2,Lessonia trabeculata,adult,19,1,5,,,,,2,
1599,kelp,16-02-16,summer2014,El Francés,,,2,3,15,10,15,1,Lessonia trabeculata,adult,22,1,2,,,,,3,
1600,kelp,16-02-16,summer2014,El Francés,,,2,3,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1601,kelp,16-02-16,summer2014,El Francés,,,2,4,15,10,15,1,Lessonia trabeculata,adult,33,1,9,,,,,5,
1602,kelp,16-02-16,summer2014,El Francés,,,2,4,15,10,15,1,Lessonia trabeculata,adult,18,1,4,,,,,3,
1603,kelp,16-02-16,summer2014,El Francés,,,2,4,15,10,15,1,Lessonia trabeculata,adult,14,1,1,,,,,2,
1604,kelp,16-02-16,summer2014,El Francés,,,2,4,15,10,15,1,Lessonia trabeculata,adult,16,1,1,,,,,2,
1605,kelp,16-02-16,summer2014,El Francés,,,2,4,15,10,15,2,Lessonia trabeculata,adult,16,1,2,,,,,2,
1606,kelp,16-02-16,summer2014,El Francés,,,2,5,15,10,15,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1607,kelp,16-02-16,summer2014,El Francés,,,2,5,15,10,15,2,Lessonia trabeculata,adult,26,1,6,,,,,4,
1608,kelp,16-02-16,summer2014,El Francés,,,2,6,15,10,15,1,Lessonia trabeculata,adult,43,1,12,,,,,0,
1609,kelp,16-02-16,summer2014,El Francés,,,2,6,15,10,15,2,Lessonia trabeculata,adult,24,1,7,,,,,0,
1610,kelp,16-02-16,summer2014,El Francés,,,2,6,15,10,15,2,Lessonia trabeculata,adult,30,1,6,,,,,2,
1611,kelp,16-02-16,summer2014,El Francés,,,2,7,15,10,15,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1612,kelp,16-02-16,summer2014,El Francés,,,2,7,15,10,15,2,Lessonia trabeculata,adult,24,1,4,,,,,5,
1613,kelp,16-02-16,summer2014,El Francés,,,2,8,15,10,15,1,Lessonia trabeculata,adult,16,1,4,,,,,5,
1614,kelp,16-02-16,summer2014,El Francés,,,2,8,15,10,15,2,Lessonia trabeculata,adult,12,1,1,,,,,4,
1615,kelp,16-02-16,summer2014,El Francés,,,2,8,15,10,15,2,Lessonia trabeculata,adult,14,1,1,,,,,3,
1616,kelp,16-02-16,summer2014,El Francés,,,2,9,15,10,15,1,Lessonia trabeculata,adult,31,1,3,,,,,4,
1617,kelp,16-02-16,summer2014,El Francés,,,2,9,15,10,15,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1618,kelp,16-02-16,summer2014,El Francés,,,2,10,15,10,15,1,Lessonia trabeculata,adult,20,1,2,,,,,4,
1619,kelp,16-02-16,summer2014,El Francés,,,2,10,15,10,15,1,Lessonia trabeculata,adult,35,1,multiple,,,,,5,
1620,kelp,16-02-16,summer2014,El Francés,,,2,10,15,10,15,2,Lessonia trabeculata,adult,14,1,3,,,,,4,
1621,kelp,16-02-16,summer2014,El Francés,,,2,10,15,10,15,2,Lessonia trabeculata,adult,32,1,multiple,,,,,4,
1622,kelp,06-03-16,summer2014,Algarrobo,,,1,1,14,,11,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1623,kelp,06-03-16,summer2014,Algarrobo,,,1,1,14,,11,2,Lessonia trabeculata,adult,32,1,9,,,,,5,
1624,kelp,06-03-16,summer2014,Algarrobo,,,1,2,14,,11,1,Lessonia trabeculata,adult,22,1,2,,,,,5,
1625,kelp,06-03-16,summer2014,Algarrobo,,,1,2,14,,11,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1626,kelp,06-03-16,summer2014,Algarrobo,,,1,3,14,,11,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1627,kelp,06-03-16,summer2014,Algarrobo,,,1,3,14,,11,2,Lessonia trabeculata,adult,36,1,11,,,,,5,
1628,kelp,06-03-16,summer2014,Algarrobo,,,1,3,14,,11,,Lessonia trabeculata,adult,23,1,4,,,,,4,
1629,kelp,06-03-16,summer2014,Algarrobo,,,1,4,14,,11,1,Lessonia trabeculata,adult,31,1,9,,,,,4,
1630,kelp,06-03-16,summer2014,Algarrobo,,,1,4,14,,11,,Lessonia trabeculata,adult,43,1,9,,,,,4,
1631,kelp,06-03-16,summer2014,Algarrobo,,,1,4,14,,11,2,Lessonia trabeculata,adult,41,1,8,,,,,5,
1632,kelp,06-03-16,summer2014,Algarrobo,,,1,4,14,,11,,Lessonia trabeculata,adult,23,1,3,,,,,4,
1633,kelp,06-03-16,summer2014,Algarrobo,,,1,5,14,,11,1,Lessonia trabeculata,adult,11,1,1,,,,,0,
1634,kelp,06-03-16,summer2014,Algarrobo,,,1,5,14,,11,2,Lessonia trabeculata,adult,24,1,7,,,,,3,
1635,kelp,06-03-16,summer2014,Algarrobo,,,1,6,14,,11,1,Lessonia trabeculata,adult,23,1,3,,,,,3,
1636,kelp,06-03-16,summer2014,Algarrobo,,,1,6,14,,11,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1637,kelp,06-03-16,summer2014,Algarrobo,,,1,7,14,,11,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1638,kelp,06-03-16,summer2014,Algarrobo,,,1,7,14,,11,2,Lessonia trabeculata,adult,25,1,6,,,,,3,
1639,kelp,06-03-16,summer2014,Algarrobo,,,1,8,14,,11,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1640,kelp,06-03-16,summer2014,Algarrobo,,,1,8,14,,11,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1641,kelp,06-03-16,summer2014,Algarrobo,,,1,9,14,,11,1,Lessonia trabeculata,adult,21,1,multiple,,,,,5,
1642,kelp,06-03-16,summer2014,Algarrobo,,,1,9,14,,11,2,Lessonia trabeculata,adult,0,1,0,,,,,,
1643,kelp,06-03-16,summer2014,Algarrobo,,,1,10,14,,11,1,Lessonia trabeculata,adult,0,1,0,,,,,,
1644,kelp,06-03-16,summer2014,Algarrobo,,,2,1,14,,11,1,Lessonia trabeculata,adult,12,1,1,,,,,2,
1645,kelp,06-03-16,summer2014,Algarrobo,,,2,1,14,,11,1,Lessonia trabeculata,adult,21,1,2,,,,,3,
1646,kelp,06-03-16,summer2014,Algarrobo,,,2,1,14,,11,1,Lessonia trabeculata,adult,32,1,6,,,,,3,
1647,kelp,06-03-16,summer2014,Algarrobo,,,2,1,14,,11,2,Lessonia trabeculata,adult,18,1,2,,,,,1,
1648,kelp,06-03-16,summer2014,Algarrobo,,,2,1,14,,11,2,Lessonia trabeculata,adult,18,1,2,,,,,2,
1649,kelp,06-03-16,summer2014,Algarrobo,,,2,2,14,,11,1,Lessonia trabeculata,adult,21,1,6,,,,,3,
1650,kelp,06-03-16,summer2014,Algarrobo,,,2,2,14,,11,1,Lessonia trabeculata,adult,27,1,8,,,,,3,
1651,kelp,06-03-16,summer2014,Algarrobo,,,2,2,14,,11,1,Lessonia trabeculata,adult,38,1,3,,,,,3,
1652,kelp,06-03-16,summer2014,Algarrobo,,,2,2,14,,11,2,Lessonia trabeculata,adult,0,1,0,,,,,,
